Timestamp,Latitude,Longitude,CSlatitude,CSlongitude,Source,AQI,NO2,HUMD,PRES,TEMP,PM1.0 particles per cc,PM2.5 Avg ug per m3,Black Carbon ug per m3
7/8/14 9:36,32.77134461,-117.1128549,32.795504,-117.1129448,N/A, ,0.06,70,6112.4,27.7, , , 
7/8/14 9:36,32.77006396,-117.1126105,32.795504,-117.1129448,CO,104,0.06,70,6112.4,27.7, , , 
7/8/14 9:36,32.76877414,-117.1121253,32.795504,-117.1129448,CO,69,0.06,70,6112.4,27.7, , , 
7/8/14 9:36,32.76738963,-117.1113879,32.795504,-117.1129448,CO,47,0.05,70,6112.4,27.8, , , 
7/8/14 9:36,32.76603663,-117.11046,32.795504,-117.1129448,CO,31,0.05,70,6112.4,27.9, , , 
7/8/14 9:36,32.76463089,-117.109691,32.795504,-117.1129448,CO,18,0.06,69,6112.4,27.9, , , 
7/8/14 9:36,32.7630711,-117.1093272,32.795504,-117.1129448,NO2,0,0.05,69,6112.4,27.9, , , 
7/8/14 9:36,32.76139165,-117.1091638,32.795504,-117.1129448,NO2,0,0.06,68,6112.4,27.9, , , 
7/8/14 9:36,32.75967898,-117.1090543,32.795504,-117.1129448,NO2,0,0.04,68,6112.4,27.9, , , 
7/8/14 9:37,32.75793173,-117.1089838,32.795504,-117.1129448,NO2,0,0,68,6112.4,27.9, , , 
7/8/14 9:37,32.75618507,-117.1089728,32.795504,-117.1129448,O3,17,0.02,68,6112.4,28, , , 
7/8/14 9:37,32.75437529,-117.1089432,32.795504,-117.1129448,NO2,0,0.06,68,6112.4,28, , , 
7/8/14 9:37,32.7526076,-117.1089648,32.795504,-117.1129448,NO2,0,0.09, , , , , , 
7/8/14 9:37,32.75079493,-117.1089507,32.795504,-117.1129448,NO2,0,0.1,68,6112.4,28, , , 
7/8/14 9:37,32.7489064,-117.1089534,32.795504,-117.1129448,N/A, ,0.12,68,6112.4,28.1, , , 
7/8/14 9:37,32.74711341,-117.1088608,32.795504,-117.1129448,NO2,0, ,67,6112.4,28.1, , , 
7/8/14 9:37,32.74537882,-117.1093552,32.795504,-117.1129448,NO2,0,0.12,67,6112.4,28.1, , , 
7/8/14 9:37,32.74387383,-117.1104543,32.795504,-117.1129448,NO2,0,0.11,67,6112.4,28.1, , , 
7/8/14 9:37,32.74243684,-117.1118499,32.795504,-117.1129448,NO2,0,0.13,67,6112.4,28.1, , , 
7/8/14 9:38,32.74096958,-117.1130894,32.795504,-117.1129448,NO2,0,0.11,67,6112.4,28.1, , , 
7/8/14 9:38,32.73922913,-117.1137595,32.795504,-117.1129448,N/A, , ,67,6112.4,28.1, , , 
7/8/14 9:38,32.73733681,-117.1136755,32.795504,-117.1129448,N/A, ,0.09, , , , , , 
7/8/14 9:38,32.73548375,-117.1129258,32.795504,-117.1129448,NO2,0, , , , , , , 
7/8/14 9:38,32.73000037,-117.1118123,32.795504,-117.1129448,N/A, , ,67,6112.4,28.1, , , 
7/8/14 9:38,32.72821341,-117.1123581,32.795504,-117.1129448,NO2,0,0.09, , , , , , 
7/8/14 9:40,32.69396395,-117.120824,32.795504,-117.1129448,NO2,0,0.09,67,6112.4,28.3, , , 
7/8/14 9:40,32.69396395,-117.120824,32.795504,-117.1129448,NO2,0, , , , , , , 
7/8/14 9:40,32.69396395,-117.120824,32.795504,-117.1129448,NO2,0, , ,6112.4, , , , 
7/8/14 9:41,32.69120186,-117.1200918,32.795504,-117.1129448,N/A, , ,67, ,28.3, , , 
7/8/14 9:58,32.65642999,-117.0901584,32.795504,-117.1129448,NO2,0,0.3,69,6112.4,26.3, , , 
7/8/14 9:58,32.65642945,-117.090159,32.795504,-117.1129448,CO,360,0.21,69,6112.4,26.4, , , 
7/8/14 9:58,32.65642885,-117.0901592,32.795504,-117.1129448,CO,360,0.15,69,6112.4,26.4, , , 
7/8/14 9:58,32.6564286,-117.0901596,32.795504,-117.1129448,CO,359,0.11,69,6112.4,26.3, , , 
7/8/14 9:58,32.65642879,-117.09016,32.795504,-117.1129448,CO,359,0.09,69,6112.4,26.4, , , 
7/8/14 9:58,32.65652962,-117.0902062,32.795504,-117.1129448,N/A, ,0.07, , , , , , 
7/8/14 9:58,32.65739693,-117.0906121,32.795504,-117.1129448,CO,359,0.04,69,6112.4,26.6, , , 
7/8/14 9:58,32.6574681,-117.0906257,32.795504,-117.1129448,CO,360,0.04,68,6112.4,26.6, , , 
7/8/14 9:59,32.65748318,-117.0906243,32.795504,-117.1129448,CO,359,0.03,68,6112.4,26.6, , , 
7/8/14 9:59,32.65749822,-117.0906315,32.795504,-117.1129448,CO,359,0.02,68,6112.4,26.7, , , 
7/8/14 9:59,32.65751552,-117.0906355,32.795504,-117.1129448,CO,360,0.03,68,6112.4,26.7, , , 
7/8/14 9:59,32.65752364,-117.0906323,32.795504,-117.1129448,CO,359,0.03,68,6112.4,26.8, , , 
7/8/14 9:59,32.65749662,-117.0906362,32.795504,-117.1129448,CO,359,0.02,68,6112.4,26.8, , , 
7/8/14 9:59,32.6574977,-117.0906442,32.795504,-117.1129448,CO,360,0.02,68,6112.4,26.9, , , 
7/8/14 10:00,32.6575518,-117.0906669,32.795504,-117.1129448,CO,359,0.02,68,6112.4,26.9, , , 
7/8/14 10:00,32.65776576,-117.090759,32.795504,-117.1129448,CO,359,0.02,68,6112.4,27, , , 
7/8/14 10:00,32.65795384,-117.0908067,32.795504,-117.1129448,N/A, ,0.02, , , , , , 
7/8/14 10:00,32.65810966,-117.0906246,32.795504,-117.1129448,CO,359,0,68,6112.4,27.1, , , 
7/8/14 10:00,32.65814221,-117.0904411,32.795504,-117.1129448,CO,360,0,68,6112.4,27.3, , , 
7/8/14 10:00,32.65818209,-117.0903146,32.795504,-117.1129448,CO,359,0,68,6112.4,27.5, , , 
7/8/14 10:00,32.65823057,-117.0902637,32.795504,-117.1129448,CO,359,0,67,6112.4,27.7, , , 
7/8/14 10:01,32.65841016,-117.0903035,32.795504,-117.1129448,CO,359,0,67,6112.4,27.9, , , 
7/8/14 10:01,32.65850495,-117.0903276,32.795504,-117.1129448,CO,359,0,67,6112.4,27.8, , , 
7/8/14 10:01,32.6586138,-117.0903445,32.795504,-117.1129448,CO,359,0,67,6112.4,27.8, , , 
7/8/14 10:01,32.65861435,-117.0903727,32.795504,-117.1129448,CO,359,0,67,6112.4,27.8, , , 
7/8/14 10:01,32.65863747,-117.0903881,32.795504,-117.1129448,CO,359,0,67,6112.4,27.8, , , 
7/8/14 10:01,32.65873518,-117.0903159,32.795504,-117.1129448,CO,359,0,67,6112.4,27.8, , , 
7/8/14 10:01,32.65881149,-117.0900356,32.795504,-117.1129448,CO,359,0, , , , , , 
7/8/14 10:01,32.6588255,-117.0899773,32.795504,-117.1129448,CO,359,0.01,67,6112.4,27.8, , , 
7/8/14 10:01,32.65882762,-117.0899765,32.795504,-117.1129448,CO,359,0.01,67,6112.4,27.8, , , 
7/8/14 10:01,32.65883183,-117.0899782,32.795504,-117.1129448,CO,359,0.02, , , , , , 
7/8/14 10:02,32.65886431,-117.0898348,32.795504,-117.1129448,CO,359,0.03,67,6112.4,27.9, , , 
7/8/14 10:02,32.65887082,-117.0898224,32.795504,-117.1129448,CO,360,0.03,67,6112.4,27.8, , , 
7/8/14 10:02,32.65887086,-117.0898218,32.795504,-117.1129448,CO,359,0.03,67,6112.4,27.9, , , 
7/8/14 10:02,32.6588713,-117.0898213,32.795504,-117.1129448,CO,359,0.04,67,6112.4,27.9, , , 
7/8/14 10:02,32.65887992,-117.0898004,32.795504,-117.1129448,CO,360,0.03,67,6112.4,27.9, , , 
7/8/14 10:02,32.65887757,-117.0897928,32.795504,-117.1129448,CO,360,0.02,67,6112.4,27.9, , , 
7/8/14 10:02,32.65888114,-117.089784,32.795504,-117.1129448,CO,359,0.04, , , , , , 
7/8/14 10:03,32.65888203,-117.0897809,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:03,32.65888161,-117.0897804,32.795504,-117.1129448,CO,360,0.03,67,6112.4,27.8, , , 
7/8/14 10:03,32.65888473,-117.0897778,32.795504,-117.1129448,CO,360,0.01,67,6112.4,27.8, , , 
7/8/14 10:03,32.65897135,-117.0897559,32.795504,-117.1129448,CO,359,0.03,67,6112.4,27.8, , , 
7/8/14 10:03,32.65905189,-117.0897794,32.795504,-117.1129448,CO,359,0.02,67,6112.4,27.8, , , 
7/8/14 10:03,32.65918038,-117.0897947,32.795504,-117.1129448,CO,359,0.03,67,6112.4,27.8, , , 
7/8/14 10:03,32.65922249,-117.0897855,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:04,32.65926604,-117.0897994,32.795504,-117.1129448,CO,359,0.04,66,6112.4,27.8, , , 
7/8/14 10:04,32.65929889,-117.0898077,32.795504,-117.1129448,CO,359,0.04,66,6112.4,27.8, , , 
7/8/14 10:04,32.65940427,-117.0898542,32.795504,-117.1129448,CO,359,0.04,66,6112.4,27.8, , , 
7/8/14 10:04,32.65944512,-117.0898506,32.795504,-117.1129448,CO,359,0.05,66,6112.4,27.8, , , 
7/8/14 10:04,32.65944723,-117.0898535,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:04,32.65955308,-117.0899761,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:04,32.65951713,-117.0902847,32.795504,-117.1129448,CO,359,0.04,66,6112.4,27.8, , , 
7/8/14 10:04,32.65946696,-117.0905194,32.795504,-117.1129448,CO,360,0.03,66,6112.4,27.8, , , 
7/8/14 10:04,32.65944321,-117.0906492,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:05,32.65929293,-117.0912244,32.795504,-117.1129448,CO,359,0,67,6112.4,27.9, , , 
7/8/14 10:05,32.65948444,-117.0913282,32.795504,-117.1129448,CO,360,0,67,6112.4,27.8, , , 
7/8/14 10:05,32.65978172,-117.0914538,32.795504,-117.1129448,CO,359,0,67,6112.4,27.8, , , 
7/8/14 10:05,32.66023725,-117.0916439,32.795504,-117.1129448,CO,359,0,67,6112.4,27.9, , , 
7/8/14 10:05,32.6608194,-117.0918539,32.795504,-117.1129448,CO,359,0,67,6112.4,27.9, , , 
7/8/14 10:06,32.66335683,-117.0928541,32.795504,-117.1129448,CO,359,0.04,66,6112.4,27.9, , , 
7/8/14 10:06,32.66393899,-117.09307,32.795504,-117.1129448,CO,360,0.05,66,6112.4,27.9, , , 
7/8/14 10:06,32.66424625,-117.0931827,32.795504,-117.1129448,CO,359,0.04, ,6112.4, , , , 
7/8/14 10:06,32.66425983,-117.0931833,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:06,32.66439573,-117.0932324,32.795504,-117.1129448,CO,359,0.02,66,6112.4,27.9, , , 
7/8/14 10:06,32.66489636,-117.093435,32.795504,-117.1129448,CO,359,0.03, ,6112.4, , , , 
7/8/14 10:06,32.66547133,-117.0936708,32.795504,-117.1129448,CO,359,0.01,66, ,27.9, , , 
7/8/14 10:06,32.66605493,-117.0939004,32.795504,-117.1129448,N/A, ,0.02,66,6112.4,27.9, , , 
7/8/14 10:06,32.66652031,-117.0940747,32.795504,-117.1129448,CO,359,0,66,6112.4,27.9, , , 
7/8/14 10:06,32.66652031,-117.0940747,32.795504,-117.1129448,CO,359,0,66,6112.4,27.9, , , 
7/8/14 10:06,32.66687263,-117.0942031,32.795504,-117.1129448,CO,359,0.02,66, ,27.8, , , 
7/8/14 10:07,32.66737906,-117.0944006,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.9, , , 
7/8/14 10:07,32.66847061,-117.0948104,32.795504,-117.1129448,CO,359,0.03,66,6112.4,28, , , 
7/8/14 10:07,32.66847061,-117.0948104,32.795504,-117.1129448,CO,359,0.02,66,6112.4,27.9, , , 
7/8/14 10:07,32.66894582,-117.0949888,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:07,32.66925709,-117.0951055,32.795504,-117.1129448,CO,359, ,66,6112.4,27.8, , , 
7/8/14 10:07,32.66925692,-117.0951098,32.795504,-117.1129448,CO,360, ,66,6112.4,27.8, , , 
7/8/14 10:07,32.66925342,-117.0951145,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.7, , , 
7/8/14 10:07,32.66927834,-117.0951285,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:07,32.6694944,-117.0951983,32.795504,-117.1129448,CO,359,0.03,66,6112.4,27.8, , , 
7/8/14 10:08,32.66959972,-117.0949658,32.795504,-117.1129448,CO,15,0.02,66,6112.4,27.8, , , 
7/8/14 10:08,32.66965049,-117.0947681,32.795504,-117.1129448,CO,63,0.02,66,6112.4,27.8, , , 
7/8/14 10:08,32.66972428,-117.0944665,32.795504,-117.1129448,CO,359,0.02,66,6112.4,27.8, , , 
7/8/14 10:08,32.66985139,-117.094,32.795504,-117.1129448,CO,360,0.02,66,6112.4,27.8, , , 
7/8/14 10:08,32.67060625,-117.0913438,32.795504,-117.1129448,CO,359,0.03,66,6112.4,28, , , 
7/8/14 10:08,32.67061269,-117.0913548,32.795504,-117.1129448,CO,360,0.03,66,6112.4,28, , , 
7/8/14 10:09,32.67132633,-117.0888436,32.795504,-117.1129448,CO,360,0.01,66,6112.4,28, , , 
7/8/14 10:09,32.67150248,-117.0881677,32.795504,-117.1129448,CO,360,0.02,66,6112.4,28.1, , , 
7/8/14 10:09,32.67165642,-117.0876221,32.795504,-117.1129448,CO,359,0.01,66,6112.4,28.2, , , 
7/8/14 10:09,32.6717814,-117.0871528,32.795504,-117.1129448,CO,359,0.02,66,6112.4,28.2, , , 
7/8/14 10:09,32.67196021,-117.0864831,32.795504,-117.1129448,CO,359,0.02,65,6112.4,28.3, , , 
7/8/14 10:09,32.67212897,-117.0858472,32.795504,-117.1129448,CO,359,0.02,65,6112.4,28.4, , , 
7/8/14 10:09,32.67231167,-117.0852513,32.795504,-117.1129448,CO,359,0.01,65,6112.4,28.5, , , 
7/8/14 10:09,32.67247091,-117.08469,32.795504,-117.1129448,CO,359,0.02,65,6112.4,28.6, , , 
7/8/14 10:10,32.67265519,-117.0840712,32.795504,-117.1129448,CO,359,0,65,6112.4,28.7, , , 
7/8/14 10:10,32.67284625,-117.083388,32.795504,-117.1129448,CO,359,0,65,6112.4,28.7, , , 
7/8/14 10:10,32.67301631,-117.0826472,32.795504,-117.1129448,CO,359,0,65,6112.4,28.8, , , 
7/8/14 10:10,32.67319553,-117.0820663,32.795504,-117.1129448,CO,360,0.01,65,6112.4,28.9, , , 
7/8/14 10:10,32.67334401,-117.0815395,32.795504,-117.1129448,CO,359,0.01,64,6112.4,29, , , 
7/8/14 10:10,32.67348068,-117.0810037,32.795504,-117.1129448,CO,359,0.03,64,6112.4,29.1, , , 
7/8/14 10:10,32.67354409,-117.0807577,32.795504,-117.1129448,CO,359,0.01,64,6112.4,29.1, , , 
7/8/14 10:10,32.67358293,-117.0805824,32.795504,-117.1129448,CO,359,0.03,64,6112.4,29.2, , , 
7/8/14 10:10,32.67377178,-117.0800019,32.795504,-117.1129448,CO,359,0.03,64,6112.4,29.3, , , 
7/8/14 10:10,32.67396327,-117.0793688,32.795504,-117.1129448,CO,359,0.02,64,6112.4,29.4, , , 
7/8/14 10:11,32.67403841,-117.0791346,32.795504,-117.1129448,CO,359,0.02,64,1208.1,29.4, , , 
7/8/14 10:11,32.67403558,-117.0791405,32.795504,-117.1129448,CO,359,0.03,64,6112.4,29.4, , , 
7/8/14 10:11,32.67403175,-117.0791424,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.5, , , 
7/8/14 10:11,32.67402909,-117.0791456,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.5, , , 
7/8/14 10:11,32.67402833,-117.0791451,32.795504,-117.1129448,CO,359,0.02,64,6112.4,29.5, , , 
7/8/14 10:11,32.67402657,-117.0791475,32.795504,-117.1129448,CO,359,0.02,64,6112.4,29.6, , , 
7/8/14 10:11,32.67402723,-117.0791461,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.7, , , 
7/8/14 10:11,32.67418113,-117.0789933,32.795504,-117.1129448,CO,360,0.04,63,6112.4,29.7, , , 
7/8/14 10:11,32.67465485,-117.0791391,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.8, , , 
7/8/14 10:11,32.67535808,-117.0793041,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.9, , , 
7/8/14 10:12,32.67576992,-117.0794198,32.795504,-117.1129448,CO,359,0.04,63,6112.4,30, , , 
7/8/14 10:12,32.67579625,-117.0794283,32.795504,-117.1129448,CO,359,0.04, , , , , , 
7/8/14 10:12,32.67604782,-117.0795216,32.795504,-117.1129448,CO,359,0.04,63,6112.4,30, , , 
7/8/14 10:12,32.67668681,-117.0797613,32.795504,-117.1129448,CO,359,0.04,63,6112.4,30.1, , , 
7/8/14 10:12,32.67738803,-117.0798671,32.795504,-117.1129448,CO,359,0.05,62,6112.4,30.2, , , 
7/8/14 10:12,32.678101,-117.0796347,32.795504,-117.1129448,CO,359,0.04,62,6112.4,30.3, , , 
7/8/14 10:12,32.67879477,-117.0795733,32.795504,-117.1129448,CO,359,0.05,62,6112.4,30.3, , , 
7/8/14 10:12,32.6792698,-117.0797719,32.795504,-117.1129448,CO,359,0.05,62,6112.4,30.4, , , 
7/8/14 10:12,32.67957945,-117.0798817,32.795504,-117.1129448,CO,360, ,62,6112.4,30.4, , , 
7/8/14 10:12,32.67966417,-117.0799026,32.795504,-117.1129448,CO,359,0.06,62,6112.4,30.3, , , 
7/8/14 10:13,32.67968128,-117.0798961,32.795504,-117.1129448,CO,359,0.04,62,6112.4,30.3, , , 
7/8/14 10:13,32.67968588,-117.0798985,32.795504,-117.1129448,CO,359,0.03,62,6112.4,30.2, , , 
7/8/14 10:13,32.67984341,-117.0799741,32.795504,-117.1129448,CO,359,0.04,63,6112.4,30.2, , , 
7/8/14 10:13,32.68001968,-117.0797526,32.795504,-117.1129448,CO,359,0.06,63,6112.4,30.2, , , 
7/8/14 10:13,32.68016148,-117.0792865,32.795504,-117.1129448,CO,359,0.04,63,6112.4,30.2, , , 
7/8/14 10:13,32.68024542,-117.0790645,32.795504,-117.1129448,N/A, ,0.05,63,6112.4,30.2, , , 
7/8/14 10:13,32.68024239,-117.079063,32.795504,-117.1129448,CO,359, ,63,6112.4,30.2, , , 
7/8/14 10:13,32.68024763,-117.0790511,32.795504,-117.1129448,CO,359,0.05,62,6112.4,30.2, , , 
7/8/14 10:13,32.68037725,-117.0790433,32.795504,-117.1129448,CO,359,0.04,63,6112.4,30.2, , , 
7/8/14 10:13,32.68054624,-117.0790971,32.795504,-117.1129448,CO,360,0.04,63,6112.4,30.1, , , 
7/8/14 10:14,32.68072189,-117.0791526,32.795504,-117.1129448,CO,359,0.02,63,6112.4,30.1, , , 
7/8/14 10:14,32.68090952,-117.0792402,32.795504,-117.1129448,CO,359,0.02,63,6112.4,30.1, , , 
7/8/14 10:14,32.68103158,-117.0792066,32.795504,-117.1129448,CO,359, ,63,6112.4,30.1, , , 
7/8/14 10:14,32.68111976,-117.0790766,32.795504,-117.1129448,CO,359,0.01,63,6112.4,30.1, , , 
7/8/14 10:14,32.68114747,-117.0791004,32.795504,-117.1129448,CO,359,0.02,63,6112.4,30, , , 
7/8/14 10:14,32.68114617,-117.0790934,32.795504,-117.1129448,CO,359,0.03,63,6112.4,30, , , 
7/8/14 10:14,32.68114891,-117.0790931,32.795504,-117.1129448,CO,359,0.02,63,6112.4,30, , , 
7/8/14 10:14,32.68113531,-117.079083,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.9, , , 
7/8/14 10:14,32.68113651,-117.0790813,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.9, , , 
7/8/14 10:14,32.68113393,-117.0790931,32.795504,-117.1129448,CO,360,0.02,63,6112.4,29.9, , , 
7/8/14 10:15,32.68113167,-117.0790723,32.795504,-117.1129448,CO,359,0.03,63,6112.4,29.9, , , 
7/8/14 10:15,32.68110527,-117.0790505,32.795504,-117.1129448,CO,359,0.05,63,6112.4,29.8, , , 
7/8/14 10:15,32.68107924,-117.0790456,32.795504,-117.1129448,CO,359,0.06,63,6112.4,29.8, , , 
7/8/14 10:15,32.68107221,-117.0790395,32.795504,-117.1129448,NO2,0,0.06,63,6112.4,29.7, , , 
7/8/14 10:15,32.68107114,-117.0790359,32.795504,-117.1129448,O3,8,0.06,63,6112.4,29.7, , , 
7/8/14 10:15,32.68106976,-117.079035,32.795504,-117.1129448,NO2,0,0.08,63,6112.4,29.7, , , 
7/8/14 10:15,32.68106947,-117.0790334,32.795504,-117.1129448,NO2,0,0.1,62,6112.4,29.6, , , 
7/8/14 10:15,32.68106912,-117.0790319,32.795504,-117.1129448,NO2,0,0.11,62,6112.4,29.6, , , 
7/8/14 10:15,32.68107139,-117.0790244,32.795504,-117.1129448,NO2,0,0.09,62,6112.4,29.6, , , 
7/8/14 10:15,32.68107752,-117.0789993,32.795504,-117.1129448,NO2,0,0.09,62,6112.4,29.6, , , 
7/8/14 10:16,32.68109025,-117.0789854,32.795504,-117.1129448,NO2,0,0.09,62,6112.4,29.7, , , 
7/8/14 10:16,32.68108948,-117.0789857,32.795504,-117.1129448,NO2,0,0.09,62,6112.4,29.7, , , 
7/8/14 10:16,32.68108827,-117.078985,32.795504,-117.1129448,NO2,0,0.09,62,6112.4,29.7, , , 
7/8/14 10:16,32.68108787,-117.078984,32.795504,-117.1129448,NO2,0,0.09,62,6112.4,29.7, , , 
7/8/14 10:16,32.68108772,-117.078984,32.795504,-117.1129448,NO2,0,0.09,62,6112.4,29.7, , , 
7/8/14 10:16,32.68108749,-117.0789832,32.795504,-117.1129448,NO2,0,0.08,62,6112.4,29.7, , , 
7/8/14 10:16,32.68108739,-117.0789826,32.795504,-117.1129448,NO2,0,0.08,62,6112.4,29.8, , , 
7/8/14 10:16,32.68108724,-117.0789821,32.795504,-117.1129448,NO2,0,0.07,62,6112.4,29.8, , , 
7/8/14 10:16,32.68108715,-117.0789815,32.795504,-117.1129448,NO2,0,0.07,62,6112.4,29.7, , , 
7/8/14 10:16,32.68108699,-117.0789813,32.795504,-117.1129448,NO2,0,0.06,62,6112.4,29.7, , , 
7/8/14 10:17,32.68108695,-117.078981,32.795504,-117.1129448,NO2,0,0.07,62,6112.4,29.8, , , 
7/8/14 10:17,32.68108682,-117.0789808,32.795504,-117.1129448,NO2,0,0.08,62,6112.4,29.8, , , 
7/8/14 10:17,32.68108666,-117.0789806,32.795504,-117.1129448,NO2,0,0.06,62,6112.4,29.8, , , 
7/8/14 10:17,32.68108654,-117.0789802,32.795504,-117.1129448,NO2,0,0.06,62,6112.4,29.7, , , 
7/8/14 10:17,32.68108648,-117.0789799,32.795504,-117.1129448,NO2,0,0.06,62,6112.4,29.7, , , 
7/8/14 10:17,32.68108632,-117.0789798,32.795504,-117.1129448,O3,17,0.06,62,6112.4,29.5, , , 
7/8/14 10:17,32.68108616,-117.0789795,32.795504,-117.1129448,O3,8,0.05,63,6112.4,29.5, , , 
7/8/14 10:17,32.68108613,-117.0789789,32.795504,-117.1129448,O3,17,0.02,63,6112.4,29.5, , , 
7/8/14 10:17,32.68108612,-117.0789785,32.795504,-117.1129448,O3,17,0,63,6112.4,29.5, , , 
7/8/14 10:17,32.68108597,-117.0789781,32.795504,-117.1129448,O3,34,0.01,63,6112.4,29.5, , , 
7/8/14 10:18,32.68108576,-117.0789778,32.795504,-117.1129448,O3,25,0.03,63,6112.4,29.5, , , 
7/8/14 10:18,32.68108559,-117.0789773,32.795504,-117.1129448,O3,8,0.04,63,6112.4,29.5, , , 
7/8/14 10:18,32.68108548,-117.0789772,32.795504,-117.1129448,NO2,0,0.04,63,6112.4,29.6, , , 
7/8/14 10:18,32.68108524,-117.0789772,32.795504,-117.1129448,NO2,0,0.04,63,6112.4,29.5, , , 
7/8/14 10:18,32.68108508,-117.0789767,32.795504,-117.1129448,NO2,0,0.03,63,6112.4,29.5, , , 
7/8/14 10:18,32.68108503,-117.0789758,32.795504,-117.1129448,NO2,0,0.03,63,6112.4,29.5, , , 
7/8/14 10:18,32.68108504,-117.0789754,32.795504,-117.1129448,NO2,0,0.04,63,6112.4,29.5, , , 
7/8/14 10:18,32.681085,-117.078975,32.795504,-117.1129448,NO2,0,0.02,63,6112.4,29.6, , , 
7/8/14 10:18,32.68108491,-117.0789748,32.795504,-117.1129448,O3,17,0.01,63,6112.4,29.6, , , 
7/8/14 10:18,32.68108469,-117.0789744,32.795504,-117.1129448,CO,359,0,63,6112.4,29.5, , , 
7/8/14 10:19,32.68108444,-117.078974,32.795504,-117.1129448,CO,360,0,64,6112.4,29.5, , , 
7/8/14 10:19,32.68108417,-117.0789737,32.795504,-117.1129448,CO,359,0,64,6112.4,29.5, , , 
7/8/14 10:19,32.68108376,-117.0789734,32.795504,-117.1129448,CO,360,0,64,6112.4,29.5, , , 
7/8/14 10:19,32.68108327,-117.0789731,32.795504,-117.1129448,CO,359,0,64,6112.4,29.5, , , 
7/8/14 10:19,32.68108295,-117.0789729,32.795504,-117.1129448,CO,359,0, , , , , , 
7/8/14 10:19,32.68108273,-117.0789725,32.795504,-117.1129448,CO,359,0,64,6112.4,29.5, , , 
7/8/14 10:19,32.6810826,-117.0789721,32.795504,-117.1129448,CO,359,0,64,6112.4,29.5, , , 
7/8/14 10:19,32.68108249,-117.0789717,32.795504,-117.1129448,CO,359,0,64,6112.4,29.5, , , 
7/8/14 10:19,32.68108236,-117.0789714,32.795504,-117.1129448,CO,359,0,64,6112.4,29.5, , , 
7/8/14 10:20,32.68108143,-117.0789697,32.795504,-117.1129448,CO,359,0.01,64,6112.4,29.5, , , 
7/8/14 10:20,32.68108106,-117.0789694,32.795504,-117.1129448,CO,360,0, ,6112.4, , , , 
7/8/14 10:20,32.68108025,-117.078968,32.795504,-117.1129448,CO,359,0.22,63,6112.4,29.4, , , 
7/8/14 10:20,32.6810802,-117.0789674,32.795504,-117.1129448,NO2,0,0.17,63,6112.4,29.3, , , 
7/8/14 10:20,32.68108004,-117.0789671,32.795504,-117.1129448,NO2,0,0.12,64,6112.4,29.3, , , 
7/8/14 10:21,32.68107972,-117.0789667,32.795504,-117.1129448,NO2,0,0.09,64,6112.4,29.3, , , 
7/8/14 10:21,32.68107953,-117.0789661,32.795504,-117.1129448,NO2,0,0.09,63,6112.4,29.3, , , 
7/8/14 10:21,32.68107934,-117.0789659,32.795504,-117.1129448,NO2,0,0.09,63,6112.4,29.3, , , 
7/8/14 10:21,32.68107919,-117.0789655,32.795504,-117.1129448,NO2,0,0.08,63,6112.4,29.3, , , 
7/8/14 10:21,32.68107883,-117.0789652,32.795504,-117.1129448,NO2,0,0.1,63,6112.4,29.3, , , 
7/8/14 10:21,32.68107859,-117.0789651,32.795504,-117.1129448,NO2,0,0.1,63,6112.4,29.2, , , 
7/8/14 10:21,32.68107855,-117.0789647,32.795504,-117.1129448,NO2,0,0.06,64,6112.4,29.3, , , 
7/8/14 10:21,32.68107849,-117.0789642,32.795504,-117.1129448,O3,8,0.06,64,6112.4,29.2, , , 
7/8/14 10:21,32.6810785,-117.0789639,32.795504,-117.1129448,NO2,0,0.08,63,6112.4,29.2, , , 
7/8/14 10:21,32.68107852,-117.0789636,32.795504,-117.1129448,NO2,0,0.05,64,6112.4,29.3, , , 
7/8/14 10:22,32.6810786,-117.0789633,32.795504,-117.1129448,NO2,0,0.03,64,6112.4,29.3, , , 
7/8/14 10:22,32.68107861,-117.0789629,32.795504,-117.1129448,NO2,0,0.03,63,6112.4,29.4, , , 
7/8/14 10:22,32.68107862,-117.0789627,32.795504,-117.1129448,O3,8,0,63,6112.4,29.6, , , 
